,url_id,url_short_url,url_long_url,url_title,url_description,url_created_date,url_updated_date,visitor_id,url_id_1,visitor_ip,visitor_city,visitor_region,visitor_country,visitor_coords,visitor_isp,visitor_bot,visitor_os,visitor_device,visitor_browser,visitor_machine,visitor_user_agent,visitor_visited_date
256,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,255,9,41.46.128.82,Cairo,Cairo Governorate,Egypt,"30.0588, 31.2268",TE-AS,False,iOS 8.3,iPhone Apple iPhone,Google 7.0.55539,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/7.0.55539 Mobile/12F70 Safari/600.1.4",2022-11-11 06:57:47.000000
257,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,256,5,72.26.164.197,Lubbock,Texas,United States,"33.5982, -101.8758",RISE-BROADBAND,False,Windows 8.1,Other,IE 11.0,Desktop,Mozilla/5.0 (MSIE 10.0; Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,2023-01-22 02:04:57.000000
258,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,257,5,72.26.164.197,Lubbock,Texas,United States,"33.5982, -101.8758",RISE-BROADBAND,False,Windows 8.1,Other,IE 11.0,Desktop,Mozilla/5.0 (MSIE 10.0; Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,2023-01-22 02:06:32.000000
259,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,258,13,72.26.164.197,Lubbock,Texas,United States,"33.5982, -101.8758",RISE-BROADBAND,False,Windows 8.1,Other,IE 11.0,Desktop,Mozilla/5.0 (MSIE 10.0; Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,2023-01-22 02:07:50.000000
260,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,259,3,72.26.164.197,Lubbock,Texas,United States,"33.5982, -101.8758",RISE-BROADBAND,False,Windows 8.1,Other,IE 11.0,Desktop,Mozilla/5.0 (MSIE 10.0; Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,2023-01-22 02:07:57.000000
261,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,260,4,62.217.107.34,Athens,Attica,Greece,"37.9842, 23.7353",National Infrastructures for Research and Technology S.A.,False,iOS 8.1.2,iPad Apple iPad,Puffin 4.5.0,Tablet,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-AU) AppleWebKit/537.36 (KHTML, like Gecko)  Version/8.1.2 Mobile/12B440 Safari/537.36 Puffin/4.5.0IT",2022-10-19 13:18:10.000000
262,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,261,7,62.217.107.34,Athens,Attica,Greece,"37.9842, 23.7353",National Infrastructures for Research and Technology S.A.,False,iOS 8.1.2,iPad Apple iPad,Puffin 4.5.0,Tablet,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-AU) AppleWebKit/537.36 (KHTML, like Gecko)  Version/8.1.2 Mobile/12B440 Safari/537.36 Puffin/4.5.0IT",2022-10-19 13:19:18.000000
263,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,262,7,62.217.107.34,Athens,Attica,Greece,"37.9842, 23.7353",National Infrastructures for Research and Technology S.A.,False,iOS 8.1.2,iPad Apple iPad,Puffin 4.5.0,Tablet,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-AU) AppleWebKit/537.36 (KHTML, like Gecko)  Version/8.1.2 Mobile/12B440 Safari/537.36 Puffin/4.5.0IT",2022-10-19 13:19:57.000000
264,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,263,13,62.217.107.34,Athens,Attica,Greece,"37.9842, 23.7353",National Infrastructures for Research and Technology S.A.,False,iOS 8.1.2,iPad Apple iPad,Puffin 4.5.0,Tablet,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-AU) AppleWebKit/537.36 (KHTML, like Gecko)  Version/8.1.2 Mobile/12B440 Safari/537.36 Puffin/4.5.0IT",2022-10-19 13:21:22.000000
265,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,264,11,64.209.238.87,Ashburn,Virginia,United States,"39.018, -77.539",CENTURYLINK-LEGACY-SAVVIS,False,Android 5.0.2,LG-D415 LG D415,Chrome Mobile 45.0.2454,Mobile,"Mozilla/5.0 (Linux; Android 5.0.2; LG-D415 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36",2022-11-30 02:36:11.000000
266,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,265,2,168.108.62.239,New York,New York,United States,"40.7425, -73.9877",,False,Windows XP,Other,Chrome 42.0.2311,Desktop,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",2022-10-19 11:49:36.000000
267,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,266,13,168.108.62.239,New York,New York,United States,"40.7425, -73.9877",,False,Windows XP,Other,Chrome 42.0.2311,Desktop,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36",2022-10-19 11:50:50.000000
268,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,267,3,113.36.34.16,Chiyoda-ku,Tokyo,Japan,"35.6887, 139.745",ARTERIA Networks Corporation,False,Android 4.4.2,LG-LS980 LG LS980,Chrome Mobile 30.0.1599,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; LG-LS980 Build/KOT49I.LS980ZVE) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.103 Mobile Safari/537.36",2022-11-21 03:37:07.000000
269,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,268,6,113.36.34.16,Chiyoda-ku,Tokyo,Japan,"35.6887, 139.745",ARTERIA Networks Corporation,False,Android 4.4.2,LG-LS980 LG LS980,Chrome Mobile 30.0.1599,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; LG-LS980 Build/KOT49I.LS980ZVE) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.103 Mobile Safari/537.36",2022-11-21 03:38:43.000000
270,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,269,12,113.36.34.16,Chiyoda-ku,Tokyo,Japan,"35.6887, 139.745",ARTERIA Networks Corporation,False,Android 4.4.2,LG-LS980 LG LS980,Chrome Mobile 30.0.1599,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; LG-LS980 Build/KOT49I.LS980ZVE) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.103 Mobile Safari/537.36",2022-11-21 03:40:06.000000
271,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,270,11,220.63.31.193,Suizenji,Kumamoto,Japan,"32.7943, 130.7415",Softbank BB Corp.,False,iOS 8.4,iPad Apple iPad,Mobile Safari 8.0,Tablet,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H141 Safari/600.1.4",2023-01-20 03:51:22.000000
272,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,271,7,63.146.176.196,Tampa,Florida,United States,"27.9455, -82.4598",CENTURYLINK-US-LEGACY-QWEST,False,Windows 7,Other,Chrome 40.0.2214,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.45 Safari/537.36",2022-12-31 15:42:03.000000
273,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,272,2,63.146.176.196,Tampa,Florida,United States,"27.9455, -82.4598",CENTURYLINK-US-LEGACY-QWEST,False,Windows 7,Other,Chrome 40.0.2214,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.45 Safari/537.36",2022-12-31 15:42:42.000000
274,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,273,7,63.146.176.196,Tampa,Florida,United States,"27.9455, -82.4598",CENTURYLINK-US-LEGACY-QWEST,False,Windows 7,Other,Chrome 40.0.2214,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.45 Safari/537.36",2022-12-31 15:42:58.000000
275,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,274,5,63.146.176.196,Tampa,Florida,United States,"27.9455, -82.4598",CENTURYLINK-US-LEGACY-QWEST,False,Windows 7,Other,Chrome 40.0.2214,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.45 Safari/537.36",2022-12-31 15:43:48.000000
276,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,275,8,11.114.70.14,Whitehall,Ohio,United States,"39.975, -82.8207",DNIC-AS-00749,False,Linux ,Sony BDV13 Sony BDV13,Opera 12.11,Other,Opera/9.80 (Linux armv6l; Opera TV Store/5599; (SonyBDP/BDV13)) Presto/2.12.362 Version/12.11,2022-10-12 06:18:51.000000
277,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,276,2,11.114.70.14,Whitehall,Ohio,United States,"39.975, -82.8207",DNIC-AS-00749,False,Linux ,Sony BDV13 Sony BDV13,Opera 12.11,Other,Opera/9.80 (Linux armv6l; Opera TV Store/5599; (SonyBDP/BDV13)) Presto/2.12.362 Version/12.11,2022-10-12 06:19:16.000000
278,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,277,2,11.114.70.14,Whitehall,Ohio,United States,"39.975, -82.8207",DNIC-AS-00749,False,Mac OS X 10.10.5,Mac Apple Mac,Apple Mail 600.8.9,Desktop,"Citrio/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Citrio/600.8.9",2023-01-09 20:11:03.000000
279,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,278,12,11.114.70.14,Whitehall,Ohio,United States,"39.975, -82.8207",DNIC-AS-00749,False,Mac OS X 10.10.5,Mac Apple Mac,Apple Mail 600.8.9,Desktop,"Citrio/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Citrio/600.8.9",2023-01-09 20:11:43.000000
280,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,279,10,66.51.228.175,Dickinson,North Dakota,United States,"46.8057, -102.7565",CONSOLIDATEDTELCOM-AS,False,Android 4.1.1,MC40N0 Generic_Android MC40N0,Android 4.1.1,Mobile,"Mozilla/5.0 (Linux; U; Android 4.1.1; en-us; MC40N0 Build/04-4AJ11-J-1000-0017-V0-M1-080715) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2022-10-05 21:41:50.000000
281,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,280,11,32.162.100.234,New York,New York,United States,"40.7425, -73.9877",ATT-INTERNET4,False,Windows Vista,Other,Chrome 31.0.1650,Desktop,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",2022-10-24 12:13:48.000000
282,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,281,12,32.162.100.234,New York,New York,United States,"40.7425, -73.9877",ATT-INTERNET4,False,Windows Vista,Other,Chrome 31.0.1650,Desktop,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",2022-10-24 12:13:58.000000
283,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,282,10,32.162.100.234,New York,New York,United States,"40.7425, -73.9877",ATT-INTERNET4,False,Windows Vista,Other,Chrome 31.0.1650,Desktop,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",2022-10-24 12:14:25.000000
284,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,283,14,198.99.165.207,Elgin,Illinois,United States,"42.0364, -88.324",,False,Other ,Generic Feature Phone Generic Feature Phone,Opera Mini 8.0.35626,Mobile,Opera/9.80 (J2ME/MIDP; Opera Mini/8.0.35626/37.6423; U; ar) Presto/2.12.423 Version/12.16,2022-12-09 13:50:28.000000
285,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,284,8,198.99.165.207,Elgin,Illinois,United States,"42.0364, -88.324",,False,Other ,Generic Feature Phone Generic Feature Phone,Opera Mini 8.0.35626,Mobile,Opera/9.80 (J2ME/MIDP; Opera Mini/8.0.35626/37.6423; U; ar) Presto/2.12.423 Version/12.16,2022-12-09 13:52:04.000000
286,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,285,3,198.99.165.207,Elgin,Illinois,United States,"42.0364, -88.324",,False,Other ,Generic Feature Phone Generic Feature Phone,Opera Mini 8.0.35626,Mobile,Opera/9.80 (J2ME/MIDP; Opera Mini/8.0.35626/37.6423; U; ar) Presto/2.12.423 Version/12.16,2022-12-09 13:52:23.000000
